eng_Latn,tel_Telu
"He had to buy a house in the same area he grew up, one big enough to have rooms for his dad, mum, granddad, grandmum, uncles, brothers and sisters to live in.
","అతను పెరిగిన అదే ప్రాంతంలో ఒక ఇల్లు కొనవలసి వచ్చింది, తన తండ్రి, మమ్, గ్రాండ్ డాడ్, బామ్మ, మామలు, సోదరులు మరియు సోదరీమణులు నివసించడానికి గదులు ఉండేంత పెద్దది.
"
"He had two uncles who had distinguished themselves in the English military, and Henry decided as a young man to follow in their footsteps.
","అతను ఇంగ్లీష్ సైన్యంలో తమను వేరుపర్చిన ఇద్దరు పినతండ్రులు, మరియు హెన్రీ వారి అడుగుజాడల్లో అనుసరించడానికి యువకుడిగా నిర్ణయించుకున్నారు.
"
"He has a sick uncle that he must take care of first.
","అతడు అనారోగ్యంతో ఉన్న మామను కలిగి ఉన్నాడు, అతను మొదట జాగ్రత్త తీసుకోవాలి.
"
"He killed his own uncle at the age of 14~16 years at Mathura.He then released his biological mother and father.
","తన సొంత మేనమామ కంసుడిని 14-16 వయస్సులో మధుర లో చంపి తనను కన్న తల్లిదండ్రులను చెరసాల నుంచి విముక్తి కలిగించాడు.
"
"He learned English and German and began his medical studies under his uncle's direction.
","ఇతను ఇంగ్లీష్ మరియు జర్మన్ నేర్చుకున్నాడు మరియు ఇతని అంకుల్ మార్గదర్శకత్వంలో తన వైద్య అధ్యయనాన్ని ప్రారంభించాడు.
"
"He learned English and German and began his medical studies under his uncle's direction.[5]
","ఇతను ఇంగ్లీష్ మరియు జర్మన్ నేర్చుకున్నాడు మరియు ఇతని అంకుల్ మార్గదర్శకత్వంలో తన వైద్య అధ్యయనాన్ని ప్రారంభించాడు.
"
"He lived under the care of an uncle, who continued his education by teaching him Greek, rhetoric, and poetry.
","అతను మామను సంరక్షణలో జీవించాడు, ఆయన తన విద్యను కొనసాగించారు, ఆయనకు గ్రీక్, వాక్పటికం మరియు కవిత్వం బోధించారు.
"
"He lost both brothers in the war and was raised by two uncles.
","అతను యుద్ధంలో ఇద్దరు సోదరులను కోల్పోయాడు మరియు రెండు పినతండ్రులు లేవనెత్తాడు.
"
"He moved to Los Angeles to live with his uncle when he was in his early teens.
","అతను తన ప్రారంభ టీనేజ్ లో ఉన్నప్పుడు తన మామతో నివసించడానికి లాస్ ఏంజిల్స్కు వెళ్లారు.
"
"He probably died between 1483-1485, confined in the Tower of London by his uncle, Richard III.
","అతను బహుశా 1483-1485 మధ్య మరణించాడు, లండన్ టవర్ లో అతని మామ రిచర్డ్ III చేత పరిమితమయ్యాడు.
"
"He read the letter addressed to his recently deceased uncle and fell in love with Arabella's picture.
","అతను ఇటీవల చనిపోయిన మామకు ప్రసంగించిన లేఖను చదివి, అరబెల్లా చిత్రంలో ప్రేమలో పడ్డాడు.
"
"He remains under house arrest at his uncle's house in Pretoria.
","పెరోల్పై విడుదైన అతను ప్రిటోరియాలోని తన పినతండ్రి ఇంట్లో ఉంటున్నాడు.
"
"He signed his first professional contract at the end of the season, which brought joy to his uncle, parents, and other family members.
","సీజన్ ముగింపులో, అతను తన మొదటి వృత్తిపరమైన ఒప్పందంపై సంతకం చేశాడు, ఇది మామ, తల్లిదండ్రులు మరియు కుటుంబ సభ్యులకు ఆనందకరమైన క్షణం.
"
