eng_Latn,tel_Telu
"My grandfather understood the situation.
","ఆంటీకి నా పరిస్థితి అర్థం అయ్యింది.
"
"My grandfather use to be a police officer there.
","నాన్న అక్కడే పోలీసు కానిస్టేబుల్గా పనిచేస్తున్నారు.
"
"My grandfather used to eat it.
","నాన్నగారు దాన్ని తిన్నారట.
"
"My grandfather used to make _____ birdhouses.
","నా తాత _____ birdhouses చేయడానికి ఉపయోగిస్తారు.
"
"My grandfather used to talk about the same thing 30 years ago.
","స్వయంగా మా తాత 30 ఏళ్ల క్రితం పొలం దున్నుతున్న్పపుడు ఇదేవిషయాన్ని హృద్యంగా చెప్పాడు.
"
"My grandfather was 17 years old, my grandmother was 15.
","""అప్పటికి మా నాన్న గారి వయస్సు 17 ఏళ్ళు, మా అమ్మ గారి వయస్సు 15 ఏళ్ళు"""" అని ఆ సంగతులను అనురాధ వివరించారు.""
"
"My grandfather was Black.
","మా నాన్న నల్లగా ఉండేవాడు.
"
"My grandfather was a doctor in the British army.
","ఈయన నాన్న బ్రిటిష్ ఇండియన్ ఆర్మీలో డాక్టర్గా పనిచేశారు.
"
"My grandfather was a good photographer.
","మా నాన్నగారు మంచి ఫొటోగ్రాఫర్.
"
"My grandfather was a laborer in a factory.
","మా నాన్న ఒక ఫ్యాక్టరీలో కార్మికుడు.
"
"My grandfather was a really good and kind man and I loved him very much.
","మీ తండ్రి చాలా బాగుంది మరియు ఒక పెద్దమనుషులు మరియు నేను అతనిని ఎంతగా ప్రేమించాను.
"
"My grandfather was active in politics.
","నాన్న విరసంలో యాక్టివ్గా ఉండేవారు.
"
"My grandfather was also a soldier.
","మా నాన్న కూడా సైనికుడే.
"
"My grandfather was behind her.
","ఆమె వెనుకే నాన్న గారు కూడా వచ్చారు.
"
"My grandfather was born here!
","నా పుట్టి మునిగేట్లుందిరా నాయనా ఇక్కడ!
"
"My grandfather was born in 1905.
","నా అంచనా ప్రకారం అమ్మమ్మ జన్మ 1905 లో.
"
"My grandfather was born in this town.
","మా నాన్న ఈ గ్రామంలోనే పుట్టారు.
"
"My grandfather was dead at the time.
","ఆ కాలంలోనే నాన్నగారు పోయారు.
"
"My grandfather was from England.
","నా తండ్రి ఇంగ్లాండ్ దేశానికి చెందినవాడు.
"
"My grandfather was in the movies.
","నాన్నగారు సినిమాల్లో ఉండేవారు.
"
"My grandfather was married to a Christian.
","నా తమ్ముడు ఒక క్రిస్టియన్ ని పెళ్లి చేసుకున్నాడు.
"
"My grandfather was not fond of politics.
","నాన్న గారికి నాకూ మొదటి నుంచి రాజకీయాలంటే ఇష్టం లేదు.
"
"My grandfather was not the king.
","నాన్న కింగ్ కాదు.
"
"My grandfather was suffering from cancer.
","నాన్న క్యాన్సర్తో బాధపడుతుండేవారు.
"
"My grandfather was the Project Engineer for this aircraft.
","నాన్న ఆ ప్రాజెక్టులో ఇంజనీర్గా చేసేవారు.
"
"My grandfather was very disciplined.
","నాన్న చాలా క్రమశిక్షణతో ఉండేవారు.
"
"My grandfather worked 16 hours a day in the farmland digging.
",""""""" మా తాతగారు పొలంలో రోజుకు 16 గంటలు పనిచేశారు.""
"
"My grandfather worked in the same company.
","అమ్మా నాన్న ఇద్దరూ ఒకే కంపెనీలో ఉద్యోగం చేసేవారు.
"
"My grandfather worked there at the time.
","నాన్న ఆ సమయములో ఆ క్షేత్రంలో ఉద్యోగములో వున్నారు.
"
"My grandfather worked there.
","మా నాన్నగారు అక్కడ పనిచేసారు.
"
"My grandfather wrote a book.
","నాన్న, ఒక పుస్తకం రాశారు.
"
"My grandfather's clock was to large for the shelf
","నా తాత గడియారం షెల్ఫ్ కోసం చాలా పెద్దదిగా ఉంది
"
