eng_Latn,mal_Mlym
"However, Wijnaldum decided to stay in Rotterdam and moved in with his grandmother, where he lived for the remainder of his childhood.
","എന്നിരുന്നാലും, റോട്ടർഡാമിൽ താമസിക്കാൻ തീരുമാനിച്ച വിജ്നാൽഡും മുത്തശ്ശിക്കൊപ്പം താമസം മാറ്റി, അവിടെ അദ്ദേഹം കുട്ടിക്കാലം മുഴുവൻ താമസിച്ചു.
"
"However, before she arrives at Grandma's house, the big bad wolf shows up and takes the place of her grandmother.
","എന്നിരുന്നാലും, അവൾ മുത്തശ്ശിയുടെ വീട്ടിൽ എത്തുന്നതിനുമുമ്പ്, വലിയ മോശം ചെന്നായ കാണിക്കുകയും മുത്തശ്ശിയുടെ സ്ഥാനത്ത് എത്തുകയും ചെയ്യുന്നു.
"
"However, he was loved and loved at home, so he began to go, at lunchtime, day after day, running home, where he ate with his grandmother, and then came back, running back to school.
","എന്നിരുന്നാലും, അവൻ വീട്ടിൽ സ്നേഹിക്കപ്പെടുകയും സ്നേഹിക്കപ്പെടുകയും ചെയ്തു, അതിനാൽ അവൻ ഉച്ചഭക്ഷണസമയത്ത്, ദിവസം തോറും, വീട്ടിലേക്ക് ഓടാൻ തുടങ്ങി, അവിടെ അവൻ മുത്തശ്ശിക്കൊപ്പം ഭക്ഷണം കഴിച്ചു, തുടർന്ന് തിരികെ വന്നു, സ്കൂളിലേക്ക് ഓടി.
"
"However, it wasn't until the fall of 1960, when Red's grandmother grew ill that Mr. Wolf saw his chance to avenge his family.
","എന്നിരുന്നാലും, 1960 ന്റെ പതനം വരെ, റെഡിന്റെ മുത്തശ്ശി രോഗബാധിതനായപ്പോൾ, തന്റെ കുടുംബത്തോട് പ്രതികാരം ചെയ്യാനുള്ള അവസരം മിസ്റ്റർ വുൾഫ് കണ്ടു.
"
"However, she was apparently oblivious of her grandmother's role until she was around five years old and started school.
","എന്നിരുന്നാലും, അവൾക്ക് ഏകദേശം അഞ്ച് വയസ്സ് വരെ സ്കൂളിൽ പോകാൻ തുടങ്ങുന്നതുവരെ മുത്തശ്ശിയുടെ പങ്ക് അറിയില്ലായിരുന്നു.
"
"However, when his grandmother died two years ago, everything changed.
","പക്ഷേ രണ്ടു വർഷം കഴിഞ്ഞപ്പോഴുള്ള അച്ഛന്റെ ആകസ്മിക മരണം എല്ലാം മാറ്റിമറിച്ചു.
"
"I AM a grandmother.
","ഞാനൊരു മുത്തശിയാണ്.
"
"I AM a grandmother.)
","ഞാൻ മുത്തശ്ശനായി)
"
"I actually started writing this post there, but at the tail end of our trip, my grandmother passed away.
","ഞാൻ യഥാർത്ഥത്തിൽ ഈ പോസ്റ്റ് എഴുതുവാൻ തുടങ്ങി, പക്ഷേ ഞങ്ങളുടെ യാത്രയുടെ വാലിൽ, എന്റെ മുത്തശ്ശി മരിച്ചു.
"
"I also found out that it has coconut oil mixed with the same medicinal herbs that my grandmother used, while preparing oil for us when we were younger.
","ഞങ്ങൾ ചെറുപ്പമായിരുന്നപ്പോൾ ഞങ്ങൾക്ക് വേണ്ടി എണ്ണ തയ്യാറാക്കുബോൾ എന്റെ മുത്തശ്ശി ഉപയോഗിച്ചിരുന്ന അതേ ഔഷധ സസ്യങ്ങളടങ്ങിയ വെളിച്ചെണ്ണയാണ് അതെന്ന് ഞാൻ കണ്ടെത്തി.
"
"I am a blessed mother and grandmother.
","ഞാൻ സന്തോഷവാനായ അമ്മയും മുത്തശ്ശിയുമാണ്.
"
"I am a grandmother of 3 grand children.
","അതായത് ഞാൻ 3 ചെറിയ കുട്ടികളുടെ മുത്തശ്ശി ആയിരിക്കുകയാണ.
"
"I am a grandmother.
","ഞാനൊരു മുത്തശിയാണ്.
"
"I am a happy mother and grandmother.
","ഞാൻ സന്തോഷവാനായ അമ്മയും മുത്തശ്ശിയുമാണ്.
"
"I am a lucky mother and grandmother.
","ഞാൻ സന്തോഷവാനായ അമ്മയും മുത്തശ്ശിയുമാണ്.
"
"I am a very blessed mother and grandmother.
","ഞാൻ സന്തോഷവാനായ അമ്മയും മുത്തശ്ശിയുമാണ്.
"
"I am a very happy mother and grandmother.
","ഞാൻ സന്തോഷവാനായ അമ്മയും മുത്തശ്ശിയുമാണ്.
"
"I am not only a mother, but also a grandmother!
","ഞാൻ എന്ന 'അമ്മ ' മാത്രമായിരുന്നില്ല ,അവന് ഒരുപാടു അമ്മമാരുണ്ടായിരുന്നു !
"
"I am the luckiest person in the world to have a lovely grandmother.
","മനോഹരമായ ഒരു മുത്തശ്ശിയെ ലഭിക്കുന്ന ലോകത്തിലെ ഏറ്റവും ഭാഗ്യവാനാണ് ഞാൻ.
"
"I arrived at my grandmother's house around 4:30.
","ഞാൻ ഏകദേശം 3മണിയോടെ വല്യമ്മയുടെ വീട്ടിൽ എത്തി.
"
"I asked my grandmother knowing exactly where this would go.
","ഇത് എവിടെ എന്ന് നടക്കാനാണ് എന്ന് ഞാൻ മുത്തശ്ശിയോട് ചോദിച്ചു.
"
"I call my grandmother Nana.
","ഞാൻ നജ്മ യെ മൂത്തമ്മ എന്നാണ് വിളിക്കൽ.
"
"I call my grandmother nana.
","ഞാൻ നജ്മ യെ മൂത്തമ്മ എന്നാണ് വിളിക്കൽ.
"
"I called my grandmother and talked with her.
","ഞാൻ എന്റെ മുത്തശ്ശിയെ വിളിക്കുകയും സുഖാനേഷണം അറിയിക്കുകയും ചെയ്തു.
"
"I can never forget my paternal grandmother.
","എൻറെ ശരണ്യ ആന്റിയെ എനിക്ക് ഒരിക്കലും മറക്കാൻ പറ്റില്ല.
"
"I can't leave my father and grandmother.
","എന്റെ വാപ്പച്ചിയേയും ഉമ്മച്ചിയേയും വിട്ട് എനിക്ക് വരാൻ കഴിയില്ല.
"
"I can't remember my grandfather or my grandmother.
","മുത്തച്ഛനേയും മുത്തശ്ശിയേയും കണ്ട ഓർമ്മയില്ല.
"
"I come here every time I come here to see my grandmother.
",". ഞാൻ ഇടക്കൊക്കെ ഇങ്ങോട്ട് വരാം എന്റെ മുത്തിനെ കാണാൻ.
"
"I could possibly be a grandmother.
","ഞാൻ ചിലപ്പോ ഒരമ്മൂമ്മയായേക്കും.
"
"I decided to write about my grandmother.
","ഞാൻ എന്റെ മുത്തശ്ശി എഴുതാൻ ഒരിക്കൽ തീരുമാനിച്ചു.
"
"I did not know there was a grandmother.
","അവിടെ ഒരു മദാമ്മ ഉള്ള കാര്യം എനിക്കറിയില്ലായിരുന്നു.
"
"I did see my grandmother's love once again.
","ഒരമ്മയുടെ സ്നേഹവാൽസല്യം ഞാൻ വീണ്ടും ഒരിക്കൽക്കൂടി അറിഞ്ഞിരിക്കുന്നു.
"
"I didn't see my mother or my grandmother.
","മുത്തച്ഛനെയും മുത്തശ്ശിയെയും ഞാൻ കണ്ടിട്ടില്ല.
"
"I didn't understand my grandmother.
","ആ അമ്മുമ്മയെ ആദ്യം എനിക്ക് മനസിലായില്ല.
"
"I do not see my grandmother there.
","മുത്തശ്ശിയെ അവിടെങ്ങും കണ്ടില്ല.
"
"I do remember my grandmother.
","ഓർക്കുന്നു ഞാൻ മുത്തശ്ശിയെ.
"
"I don't know if it was my mom or grandmother.
","മുത്തശ്ശനാണോ, മുത്തശ്ശിയാണോ എന്നറിയില്ല.
"
"I don't remember my grandmother's name.
","അപ്പൂപ്പന്റെ പേര് ഒട്ടും ഓർമ്മ വരുന്നില്ല.
"
"I don't understand my grandmother
","എനിക്കൊന്നും മനസ്സിലായില്ലേ എന്റെ വലിയമ്മായീ. .
"
"I dreamed of my grandmother that night.
","അന്നു രാത്രിയും മുത്തശ്ശി സ്വപ്നത്തിൽ .
"
"I focused on my grandmother again.
","വീണ്ടും എന്റെ ശ്രദ്ധ മുത്തശ്ശിയിലേയ്ക്ക് തിരിഞ്ഞു.
"
"I followed her advice because she had been correct about a number of things I hadn't previously known: She told me my grandmother had suffered a miscarriage in her twenties and my grandfather kept a picture in a box of his childhood best friend; she also said this friend died young.
","ഞാൻ അവളുടെ ഉപദേശം പിന്തുടർന്നു, കാരണം എനിക്ക് മുമ്പ് അറിയാത്ത നിരവധി കാര്യങ്ങളെക്കുറിച്ച് അവൾ ശരിയായിരുന്നുഃ എന്റെ മുത്തശ്ശിക്ക് ഇരുപതുകളിൽ ഗർഭം അലസൽ അനുഭവപ്പെട്ടുവെന്നും എന്റെ മുത്തച്ഛൻ തന്റെ ബാല്യകാല ഉത്തമസുഹൃത്തിന്റെ ഒരു പെട്ടിയിൽ ഒരു ചിത്രം സൂക്ഷിച്ചുവെന്നും അവൾ എന്നോട് പറഞ്ഞു; ഈ സുഹൃത്ത് ചെറുപ്പത്തിൽ മരിച്ചുവെന്നും അവർ പറഞ്ഞു.
"
