eng_Latn,mal_Mlym
"His father and his grandfather were not so wild.
","അപ്പനും മകനും അത്ര രമ്യതയിൽ ആയിരുന്നില്ലല്ലോ.
"
"His father had left leaning ideologies, his grandfather was a supporter of right-wing politics.
","അച്ഛൻ അച്ഛൻ ആശയങ്ങൾ ഉപേക്ഷിച്ചിരുന്നു, അദ്ദേഹത്തിന്റെ മുത്തച്ഛൻ വലതുപക്ഷ രാഷ്ട്രീയത്തിന്റെ പിന്തുണക്കാരനായിരുന്നു.
"
"His father had left-leaning ideologies, his grandfather was a supporter of right-wing politics.
","അച്ഛൻ അച്ഛൻ ആശയങ്ങൾ ഉപേക്ഷിച്ചിരുന്നു, അദ്ദേഹത്തിന്റെ മുത്തച്ഛൻ വലതുപക്ഷ രാഷ്ട്രീയത്തിന്റെ പിന്തുണക്കാരനായിരുന്നു.
"
"His father is the only son of my grandfather.
","അമ്മൂമ്മയുടെ ഏക മകനാണ് എൻറെ അച്ഛൻ.
"
"His father late Shri Ramrikh was a dedicated social worker, his grandfather donated a large portion of his ancestral property for the construction of an Arya Samaj Mandir, a school and a hospital in Tughlakabad village.
","അദ്ദേഹത്തിന്റെ പിതാവ് പരേതനായ ശ്രീ റാംറിഖ് സമർപ്പിത സാമൂഹിക പ്രവർത്തകനായിരുന്നു; തുഗളകാബാദ് ഗ്രാമത്തിൽ ഒരു ആര്യ സമാജ് മന്ദിർ, ഒരു സ്കൂൾ, ആശുപത്രി എന്നിവയുടെ നിർമ്മാണത്തിനായി മുത്തച്ഛൻ തന്റെ പൂർവ്വിക സ്വത്തിന്റെ വലിയൊരു ഭാഗം സംഭാവന ചെയ്തു.
"
"His father learned it from his grandfather.
","മുത്തച്ഛൻ അദ്ദേഹത്തിന്റെ അച്ഛനിൽ നിന്നു പഠിച്ചതാണത്.
"
"His father was foreign minister and grandfather was prime minister.
","അവരുടെ അച്ഛൻ ഇവിടുത്തെ മന്ത്രിയും മുത്തച്ഛൻ മുഖ്യമന്ത്രിയുമായിരുന്നു.
"
"His grandfather A. K. Velan is the owner of the Arunachala Studios.
","ബാലയുടെ മുത്തച്ഛനായ എകെ വേലുവായിരുന്നു അരുണാചലം സ്റ്റുഡിയോസിന്റെ ഉടമ.
"
"His grandfather Dr. Anugrah Narayan Sinha,known as Bihar Vibhuti, was the first Deputy Chief Minister cum Finance Minister of Bihar and
","ബീഹാറിലെ ആദ്യ ഉപ മുഖ്യമന്ത്രിയും ധനകാര്യ വകുപ്പു മന്ത്രിയുമായിരുന്നു മുത്തച്ഛൻ 'ബീഹാർ വിഭൂതി' എന്നറിയപ്പെട്ടിരുന്ന അനുഗ്രഹ് നാരായൺ സിൻഹ.
"
"His grandfather Gurucharan (1833-1916) moved to Calcutta in 1854 and built up a business, starting a chemist shop in 1860.
","അദ്ദേഹത്തിന്റെ പിതാമഹൻ ഗുരുചരൺ (1833-1916) കൊൽക്കത്തയിലേക്ക് കുടിയേറുകയും അവിടെ ഒരു രാസവസ്തുശാല ആരംഭിക്കുകയും ചെയ്തു.
"
"His grandfather Joseph was also there.
","പിതാവ് ജോസഫും അക്കൂടെ ഉണ്ടായിരുന്നു.
"
"His grandfather Mohammad Khashogi was a private doctor of Saudi Arabia's founder Shah Abdul Aziz al-Saud.
","ജമാൽ ഖഷോഗിയുടെ മുത്തച്ഛനായ മൊഹമ്മദ് ഖഷോഗി സൌദി അറേബ്യയുടെ സ്ഥാപകനായ അബ്ദുൾ അസീസ് അൽ സഊദിന്റെ ഡോക്ടറായിരുന്നു.
"
"His grandfather PT Rajan had served as Chief Minister of the Madras Presidency in 1936
","മുത്തച്ഛൻ പി ടി രാജൻ ആകട്ടെ 1936ൽ മദ്രാസ് പ്രവിശ്യയുടെ മുഖ്യമന്ത്രിയും ജസ്റ്റീസ് പാർട്ടിയുടെ നേതാവുമായി പ്രവർത്തിച്ച ആളായിരുന്നു.
"
"His grandfather Thomas was a farmer.
","അദ്ദേഹത്തിൻറെ പിതാവ് തോമസ് കർഷകനായിരുന്നു.
"
"His grandfather Vladimir Sokolov was head of biology for the Soviet Union's Academy of Science.
","അദ്ദേഹത്തിന്റെ മുത്തച്ഛൻ വ്ളാദിമിർ സൊകോളോവ് സോവിയറ്റ് യൂണിയനിലെ സയൻസ് അക്കാദമിയിൽ ജീവശാസ്ത്ര വിഭാഗം തലവനായിരുന്നു.
"
"His grandfather and father were Air Force men.
","അച്ഛനും മുത്തച്ഛനും വ്യോമസേനാ ഉദ്യോഗസ്ഥരായിരുന്നു.
"
"His grandfather and father were cellists.
","ഇയാളുടെ പിതാവും മുത്തച്ഛനും ആരാച്ചാർമാരായിരുന്നു.
"
"His grandfather and grandmother followed.
","അവന്റെ പിന്നാലെ ഓടിവരുന്ന മുത്തച്ഛനും അമ്മമ്മയും.
"
"His grandfather and grandmother had 11 children.
","പിതാവിനും മുത്തശ്ശിക്കും ഒപ്പമാണ് 11കാരി കഴിഞ്ഞിരുന്നത്.
"
"His grandfather and grandmother were quite old.
","അപ്പൂപ്പനും അമ്മൂമ്മയ്ക്കും ഒത്തിരി വയസായി.
"
"His grandfather and great-grandfather were preachers.
","ഇയാളുടെ പിതാവും മുത്തച്ഛനും ആരാച്ചാർമാരായിരുന്നു.
"
"His grandfather and the country's first prime minister, Jawaharlal Nehru, had delivered a historic speech at the American university in 1949.
","തന്റെ മുത്തശ്ശിയുടെ അച്ഛനും ഇന്ത്യയുടെ ആദ്യത്തെ പ്രധാനമന്ത്രിയുമായ ജവഹർലാൽ നെഹ്രു 1949ൽ അമേരിക്കൻ യൂണിവേഴ്സിറ്റിയിൽ ചരിത്രപ്രാധാന്യമുള്ള ഒരു പ്രസംഗം നടത്തിയതിന്റെ അലയൊലികൾ ഓർമപ്പെടുത്തുന്ന പ്രസംഗമായിരുന്നു വർഷങ്ങൾക്കിപ്പുറം അദ്ദേഹത്തിന്റെ ചെറുമകന്റെ പുത്രനും ഇവിടെ നടത്തിയിരിക്കുന്നതെന്നാണ് റിപ്പോർട്ട്.
"
"His grandfather and uncle were wounded.
","കൂടെ ഉണ്ടായിരുന്ന മുത്തച്ഛനും അമ്മാവനും പരുക്കേറ്റു.
"
"His grandfather came to the United States to participate in the clean-up effort after the 1906 San Francisco earthquake.
","അവൻ ജാപ്പനീസ് വേരുകൾ - മുത്തച്ഛൻ സാൻഫ്രാൻസിസ്കോയിലെ വിനാശകരമായ 1906 ഭൂകമ്പം തുടർന്ന് പങ്കെടുക്കാൻ യുണൈറ്റഡ് സ്റ്റേറ്റ്സ് വരെ കുടിയേറിച്ചെന്നപ്പോള്.
"
"His grandfather died in July 2014 during the World Cup.
","മുത്തച്ഛൻ 2014 ജൂലൈയിൽ ലോകകപ്പിനിടെ മരിച്ചു.
"
"His grandfather died in July 2014, during the World Cup.
","മുത്തച്ഛൻ 2014 ജൂലൈയിൽ ലോകകപ്പിനിടെ മരിച്ചു.
"
"His grandfather died of the same disease.
","അദ്ദേഹത്തിന്റെ അച്ഛൻ ഇതേ രോഗം ബാധിച്ചാണ് മരിച്ചത്.
"
"His grandfather encouraged him.
","അമ്മായിയച്ഛൻ അയാളെ പ്രോത്സാഹിച്ചു.
"
"His grandfather fought in the Polish-Soviet War and later in the Home Army during the Second World War.
","അദ്ദേഹത്തിന്റെ മുത്തച്ഛൻ പോളിഷ്സോവിയറ്റ് യുദ്ധത്തിൽ പോരാടി, പിന്നീട് രണ്ടാം ലോക മഹായുദ്ധസമയത്ത് ഹോം ആർമിയിൽ അംഗമായിരുന്നു.
"
"His grandfather fought in the Polish-Soviet War and later was a member of the Home Army during the Second World War.
","അദ്ദേഹത്തിന്റെ മുത്തച്ഛൻ പോളിഷ്സോവിയറ്റ് യുദ്ധത്തിൽ പോരാടി, പിന്നീട് രണ്ടാം ലോക മഹായുദ്ധസമയത്ത് ഹോം ആർമിയിൽ അംഗമായിരുന്നു.
"
"His grandfather fought in the Polish-Soviet War and later was a member of the Home Army during the Second World War.[4]
","അദ്ദേഹത്തിന്റെ മുത്തച്ഛൻ പോളിഷ്സോവിയറ്റ് യുദ്ധത്തിൽ പോരാടി, പിന്നീട് രണ്ടാം ലോക മഹായുദ്ധസമയത്ത് ഹോം ആർമിയിൽ അംഗമായിരുന്നു.
"
"His grandfather fought in the Polish-Soviet War and later was a member of the Home Army during the Second World War.[5]
","അദ്ദേഹത്തിന്റെ മുത്തച്ഛൻ പോളിഷ്സോവിയറ്റ് യുദ്ധത്തിൽ പോരാടി, പിന്നീട് രണ്ടാം ലോക മഹായുദ്ധസമയത്ത് ഹോം ആർമിയിൽ അംഗമായിരുന്നു.
"
