eng_Latn,kan_Knda
"In 1251, Ogedei died and his nephew Mongke, Genghis's grandson, became the Great Khan.
","1251 ರಲ್ಲಿ, ಓಗೀಡೆಯು ಮರಣಹೊಂದಿದ ಮತ್ತು ಅವನ ಸೋದರಳಿಯ ಮೊಂಗ್ಕೆ, ಗೆಂಘಿಸ್ ಮೊಮ್ಮಗ, ಗ್ರೇಟ್ ಖಾನ್ ಆದರು.
"
"In 1460 Prince Henry the Navigator died, but work continued at Sagres under the direction of Henry's nephew, King John II of Portugal.
","1460 ರಲ್ಲಿ ಪ್ರಿನ್ಸ್ ಹೆನ್ರಿ ದಿ ನ್ಯಾವಿಗೇಟರ್ ನಿಧನರಾದರು ಆದರೆ ಪೋರ್ಚುಗಲ್ನ ಹೆನ್ರಿಯ ಸೋದರಳಿಯ ಕಿಂಗ್ ಜಾನ್ II ನಿರ್ದೇಶನದಡಿಯಲ್ಲಿ ಸಾಗ್ರೆಸ್ನಲ್ಲಿ ಕೆಲಸ ಮುಂದುವರೆಯಿತು.
"
"In 1469, Cecily's nephew, Warwick, and her son, George, changed sides and supported Henry VI after their initial support of Edward.
","1469 ರಲ್ಲಿ, ಸೆಸಿಲಿಯ ಸೋದರಳಿಯ ವಾರ್ವಿಕ್ ಮತ್ತು ಅವಳ ಮಗ ಜಾರ್ಜ್ ಅವರು ಬದಲಿಗಳನ್ನು ಬದಲಾಯಿಸಿದರು ಮತ್ತು ಎಡ್ವರ್ಡ್ ಅವರ ಆರಂಭಿಕ ಬೆಂಬಲದ ನಂತರ ಹೆನ್ರಿ VI ಗೆ ಬೆಂಬಲ ನೀಡಿದರು.
"
"In 1518, Henry arranged to have their daughter, Mary, betrothed to the French Dauphin, which was not to the liking of Catherine, who wanted Mary to marry her nephew and Mary's first cousin, Charles.
","1518 ರಲ್ಲಿ, ಹೆನ್ರಿ ತಮ್ಮ ಮಗಳು ಮೇರಿಯನ್ನು ಫ್ರೆಂಚ್ ಡಫೀನ್ಗೆ ನಿಶ್ಚಿತಾರ್ಥ ಮಾಡಿಕೊಂಡರು, ಇದು ಕ್ಯಾಥರೀನ್ಳ ಇಷ್ಟಪಡುವಂತಿಲ್ಲ, ಮೇರಿ ತನ್ನ ಸೋದರಳಿಯ ಮತ್ತು ಮೇರಿಳ ಮೊದಲ ಸೋದರಸಂಬಂಧಿ, ಚಾರ್ಲ್ಸ್ಳನ್ನು ಮದುವೆಯಾಗಲು ಬಯಸಿದಳು.
"
"In 1518, henry arranged to have their daughter, mary, betrothed to the french dauphin, which was not to the liking of catherine, who wanted mary to marry her nephew and mary's first cousin, charles;
","1518 ರಲ್ಲಿ, ಹೆನ್ರಿ ತಮ್ಮ ಮಗಳು ಮೇರಿಯನ್ನು ಫ್ರೆಂಚ್ ಡಫೀನ್ಗೆ ನಿಶ್ಚಿತಾರ್ಥ ಮಾಡಿಕೊಂಡರು, ಇದು ಕ್ಯಾಥರೀನ್ಳ ಇಷ್ಟಪಡುವಂತಿಲ್ಲ, ಮೇರಿ ತನ್ನ ಸೋದರಳಿಯ ಮತ್ತು ಮೇರಿಳ ಮೊದಲ ಸೋದರಸಂಬಂಧಿ, ಚಾರ್ಲ್ಸ್ಳನ್ನು ಮದುವೆಯಾಗಲು ಬಯಸಿದಳು.
"
"In 1868, Sarah and Angelina accidentally discovered the existence of their nephews.
","1868 ರಲ್ಲಿ, ಸಾರಾ ಮತ್ತು ಏಂಜೆಲಿನಾ ಆಕಸ್ಮಿಕವಾಗಿ ತಮ್ಮ ಸೋದರ ಸಂಬಂಧಿಗಳ ಅಸ್ತಿತ್ವವನ್ನು ಕಂಡುಹಿಡಿದರು.
"
"In 1901, upon Waterman's death, his nephew, Frank D. Waterman took the business overseas and increased sales to 350,000 pens per year.
","ವಾಟರ್ಮ್ಯಾನ್ 1901 ರಲ್ಲಿ ನಿಧನರಾದರು ಮತ್ತು ಅವನ ಸೋದರಳಿಯ ಫ್ರಾಂಕ್ ಡಿ. ವಾಟರ್ಮ್ಯಾನ್, ಸಾಗರೋತ್ತರ ವ್ಯವಹಾರವನ್ನು ತೆಗೆದುಕೊಂಡು, ವರ್ಷಕ್ಕೆ 350,000 ಪೆನ್ಗಳಿಗೆ ಮಾರಾಟವನ್ನು ಹೆಚ್ಚಿಸುತ್ತಾನೆ.
"
"In 1904, Margaret Murray Washington's niece and nephew came to live with the Washingtons at Tuskegee.
","1904 ರಲ್ಲಿ, ಮಾರ್ಗರೇಟ್ ಮುರ್ರೆ ವಾಷಿಂಗ್ಟನ್ ಅವರ ಸೋದರ ಸೊಸೆ ಮತ್ತು ಸೋದರಳಿಯ ಟಸ್ಕೆಗೀನಲ್ಲಿ ವಾಷಿಂಗ್ಟನ್ ಜೊತೆ ವಾಸಿಸಲು ಬಂದರು.
"
"In 1984, answering the question of his young nephew about the necessity of studying at the university, he cited several different points of view, giving the young man the right to choose.
","1984 ರಲ್ಲಿ ವಿಶ್ವವಿದ್ಯಾನಿಲಯದಲ್ಲಿ ಅಧ್ಯಯನ ಮಾಡಬೇಕಾದ ಅವಶ್ಯಕತೆಯ ಬಗ್ಗೆ ಅವರ ಚಿಕ್ಕ ಸೋದರಳಿಯ ಪ್ರಶ್ನೆಯೊಂದಕ್ಕೆ ಉತ್ತರಿಸಿದ ಆತ, ಹಲವು ವಿಭಿನ್ನ ದೃಷ್ಟಿಕೋನಗಳನ್ನು ನೀಡಿದರು, ಯುವಕನಿಗೆ ಆಯ್ಕೆ ಮಾಡುವ ಹಕ್ಕನ್ನು ನೀಡಿದರು.
"
"In 2007, Cathy Lynn Sarinana was 29 years old when she and her husband, Raul Sarinana, were found guilty of torturing their 11-year-old nephew, Ricky Morales, to death.
","ಕ್ಯಾಥಿ ಲಿನ್ ಸರಿನಾನ 2007 ರಲ್ಲಿ ಅವರು ಮತ್ತು ಅವರ ಪತಿ ರೌಲ್ ಸರಿನಾನಾ ಅವರ 11 ವರ್ಷದ ಮಗಳು, ರಿಕಿ ಮೊರೇಲ್ಸ್ರನ್ನು ಮರಣದಂಡನೆಗೆ ಗುರಿಯಾಗಿದ್ದಾಗ ತಪ್ಪಿತಸ್ಥರೆಂದು 29 ವರ್ಷ ವಯಸ್ಸಾಗಿತ್ತು.
"
"In August 1979, Macias' nephew from Mongomo and former director of the infamous Black Beach prison, Teodoro Obiang Nguema Mbasogo, led a successful coup d'etat.
","ಆಗಸ್ಟ್ 1979 ರಲ್ಲಿ, ಮೊಂಗೊಮೊದಿಂದ ಮ್ಯಾಕಿಯಾಸ್ನ ಸೋದರಳಿಯ ಮತ್ತು ಕುಖ್ಯಾತ ಬ್ಲ್ಯಾಕ್ ಬೀಚ್ ಸೆರೆಮನೆಯ ಮಾಜಿ ನಿರ್ದೇಶಕ, ಟೆಯೋಡೋರೊ ಓಬಿಯಾಂಗ್ ನುಗೈಮಾ ಮೊಸಾಗೊ ಅವರು ಯಶಸ್ವಿ ದಂಗೆ ಡಿ ಎಟಟ್ ಅನ್ನು ಮುನ್ನಡೆಸಿದರು.
"
"In March 1935, King Rama VII abdicated in favor of his 9-year-old nephew, Bhumibol Adulyadej's older brother Ananda Mahidol.
","ಮಾರ್ಚ್ 1935 ರಲ್ಲಿ, ರಾಜ ರಾಮ VII ಅವರ 9-ವರ್ಷದ-ವಯಸ್ಸಿನ ಸೋದರಳಿಯ ಅದುಲಾದಜ್ ಅವರ ಹಿರಿಯ ಸಹೋದರ ಆನಂದ ಮಹೀದೋಲ್ ಪರವಾಗಿ ಪದಚ್ಯುತಗೊಳಿಸಿದರು.
"
"In March 1975, King Faisal was assassinated by a nephew of Khalid.
","1975 ರ ಮಾರ್ಚ್ನಲ್ಲಿ, ಅಬ್ದುಲ್ಲಾ ಅವರ ಅಣ್ಣ ಸೋದರ ಖಲೀದ್ ಸಿಂಹಾಸನಕ್ಕೆ ರಾಜನ ಫೈಸಲ್ನನ್ನು ಹತ್ಯೆಗೈದನು.
"
"In a will written several days before his death, he left his estate to his nephew Karl, of whom he was the legal guardian after his brother Kaspar's death.
","ಅವನ ಮರಣಕ್ಕಿಂತ ಹಲವು ದಿನಗಳ ಮೊದಲು ಬರೆದ ಪತ್ರವೊಂದರಲ್ಲಿ, ಅವರು ತಮ್ಮ ಎಸ್ಟೇಟ್ ಅನ್ನು ತಮ್ಮ ಸೋದರಳಿಯ ಕಾರ್ಲ್ಗೆ ಬಿಟ್ಟರು, ಅವರಲ್ಲಿ ಕಾಸ್ಪರ್ ಕಾರ್ಲ್ ಅವರ ಮರಣದ ನಂತರ ಅವನು ಕಾನೂನುಬದ್ಧ ಪಾಲಕನಾಗಿದ್ದ.
"
"In addition to his acting work, LeBlanc is also a skilled artist - he's been drawing since he was a youngster and started sharing his art by drawing Wind in the Willows-style illustrations for his young nephews; his colorful pencil work has since been shown in galleries in Los Angeles, Washington, DC and New Orleans.
","ತನ್ನ ಅಭಿನಯದ ಕೆಲಸದ ಜೊತೆಗೆ, ಲೆಬ್ಲಾಂಕ್ ಸಹ ಒಬ್ಬ ನುರಿತ ಕಲಾವಿದನಾಗಿದ್ದಾನೆ - ಅವರು ಯುವಕನಾಗಿದ್ದಾಗಲೇ ಅವರು ಸೆಳೆಯುತ್ತಿದ್ದಾರೆ ಮತ್ತು ಅವರ ಚಿಕ್ಕ ಸಹೋದರರಿಗೆ ವಿಲ್ಲೋಸ್- ಶೈಲಿಯ ಚಿತ್ರಗಳಲ್ಲಿ ಗಾಳಿಯನ್ನು ಬಿಡಿಸಿ ತಮ್ಮ ಕಲಾಕೃತಿಯನ್ನು ಹಂಚಿಕೊಳ್ಳಲು ಪ್ರಾರಂಭಿಸಿದರು; ಆತನ ವರ್ಣರಂಜಿತ ಪೆನ್ಸಿಲ್ ಕೆಲಸವನ್ನು ಲಾಸ್ ಏಂಜಲೀಸ್, ವಾಷಿಂಗ್ಟನ್, ಡಿ. ಸಿ ಮತ್ತು ನ್ಯೂ ಓರ್ಲಿಯನ್ಸ್ನಲ್ಲಿನ ಗ್ಯಾಲರಿಗಳಲ್ಲಿ ತೋರಿಸಲಾಗಿದೆ.
"
"In addition to teaching the hymns to his two nephews at Srirangam, he introduced them into the Srirangam Temple Service at the Sri Ranganathaswamy Temple, Srirangam where he was the Temple Administrator.
","ಶ್ರೀರಂಗದಲ್ಲಿ ತಮ್ಮ ಇಬ್ಬರು ಸೋದರಳಿಯರಿಗೆ ಸ್ತುತಿಗೀತೆಗಳನ್ನು ಕಲಿಸುವುದರ ಜೊತೆಗೆ , ಅವರು ಶ್ರೀರಂಗಂನ ಶ್ರೀ ರಂಗನಾಥಸ್ವಾಮಿ ದೇವಸ್ಥಾನದಲ್ಲಿರುವ ಶ್ರೀರಂಗ ದೇವಾಲಯ ಸೇವೆಗೆ ಪರಿಚಯಿಸಿದರು, ಅಲ್ಲಿ ಅವರು ದೇವಾಲಯದ ಆಡಳಿತಾಧಿಕಾರಿಗಳಾಗಿದ್ದರು.
"
"In an early morning development, Ajit, nephew of NCP chief Sharad Pawar and party legislative party leader, took oath as deputy of Chief Minister Devendra Fadnavis, who made a surprising comeback for the second time.
","ಮುಂಜಾನೆ ನಡೆದ ಬೆಳವಣಿಗೆಯಲ್ಲಿ, ಎನ್ಸಿಪಿ ಮುಖ್ಯಸ್ಥ ಶರದ್ ಪವಾರ್ ಅವರ ಸೋದರಳಿಯ ಮತ್ತು ಪಕ್ಷದ ಶಾಸಕಾಂಗ ಪಕ್ಷದ ಮುಖಂಡ ಅಜಿತ್ ಅವರು ಮುಖ್ಯಮಂತ್ರಿ ದೇವೇಂದ್ರ ಫಡ್ನವೀಸ್ ಅವರ ಉಪನಾಯಕರಾಗಿ ಪ್ರಮಾಣ ವಚನ ಸ್ವೀಕರಿಸಿದರು, ಅವರು ಎರಡನೇ ಬಾರಿಗೆ ಆಶ್ಚರ್ಯಕರವಾಗಿ ಪುನರಾಗಮನ ಮಾಡಿದರು.
"
"In an interview with the Spanish daily El País, a nephew of a Republican soldier at the Battle of Brunete explained that she had died in an accident.
","ಸ್ಪ್ಯಾನಿಷ್ ದೈನಂದಿನ ಎಲ್ ಪ್ಯಾಯ್ಸ್ನ ಸಂದರ್ಶನವೊಂದರಲ್ಲಿ, ಬ್ರುನೆಟ್ ಕದನದಲ್ಲಿ ರಿಪಬ್ಲಿಕನ್ ಸೈನಿಕನ ಸೋದರಳಿಯಳು ಅವಳು ಅಪಘಾತದಲ್ಲಿ ಮರಣ ಹೊಂದಿದ್ದಳು ಎಂದು ವಿವರಿಸಿದರು.
"
"In fact, Royce Gracie, the nephew of Carlos Gracie, won three of the first 4 UFC tournaments.
","ರಾಯ್ಸ್ ಗ್ರೇಸಿ: ಹೆಲಿಯೊ ಮಗ, ರಾಯ್ಸ್ ಗ್ರೇಸಿ, ಮೊದಲ ನಾಲ್ಕು UFC ಪಂದ್ಯಾವಳಿಗಳಲ್ಲಿ ಮೂರು ಪಂದ್ಯಗಳನ್ನು ಗೆದ್ದರು.
"
"In late 1912 another player entered the scene: Félix Díaz, nephew of the deposed dictator, declared himself in Veracruz.
","1912 ರ ಅಂತ್ಯದ ವೇಳೆಗೆ ಮತ್ತೊಂದು ಆಟಗಾರನು ಈ ದೃಶ್ಯಕ್ಕೆ ಪ್ರವೇಶಿಸಿದನುಃ ಪದಚ್ಯುತ ಸರ್ವಾಧಿಕಾರಿ ಸೋದರಳಿಯ ಫೆಲಿಕ್ಸ್ ಡಿಯಾಜ್ ಸ್ವತಃ ವೆರಾಕ್ರಜ್ನಲ್ಲಿ ಘೋಷಣೆ ಮಾಡಿದ.
"
"In order to avoid cries of nepotism as the nephew of Francis Ford Coppola, Cage changed his name from Nicholas Coppola to Nicolas Cage early in his career.
","ಫ್ರಾನ್ಸಿಸ್ ಫೋರ್ಡ್ ಕೊಪ್ಪೊಲಾನ ಸೋದರ ಸಂಬಂಧಿಯಾಗಿ ಸ್ವಜನಪಕ್ಷಪಾತದ ಕಾಣಿಸುವಿಕೆಯನ್ನು ತಡೆಗಟ್ಟುವ ದೃಷ್ಟಿಯಿಂದ, ತನ್ನ ವೃತ್ತಿಜೀವನದ ಆರಂಭದಲ್ಲೇ ಅವನು ತನ್ನ ಹೆಸರನ್ನು ನಿಕೋಲಸ್ ಕೇಜ್ ಎಂಬ ಹೆಸರಿಗೆ ಬದಲಿಸಿಕೊಂಡ.
"
"In order to avoid the appearance of nepotism as the nephew of Francis Ford Coppola, he changed his name from Nicolas Coppola to Nicolas Cage early in his career.
","ಫ್ರಾನ್ಸಿಸ್ ಫೋರ್ಡ್ ಕೊಪ್ಪೊಲಾನ ಸೋದರ ಸಂಬಂಧಿಯಾಗಿ ಸ್ವಜನಪಕ್ಷಪಾತದ ಕಾಣಿಸುವಿಕೆಯನ್ನು ತಡೆಗಟ್ಟುವ ದೃಷ್ಟಿಯಿಂದ, ತನ್ನ ವೃತ್ತಿಜೀವನದ ಆರಂಭದಲ್ಲೇ ಅವನು ತನ್ನ ಹೆಸರನ್ನು ನಿಕೋಲಸ್ ಕೇಜ್ ಎಂಬ ಹೆಸರಿಗೆ ಬದಲಿಸಿಕೊಂಡ.
"
"In the late 1950s, Noah McVicker's nephew Joseph McVicker (who also worked for Kutol) received a call from his sister-in-law, nursery school teacher Kay Zufall, who had recently read a newspaper article explaining how children were making art projects with the wallpaper cleaning putty.
","1950 ರ ಉತ್ತರಾರ್ಧದಲ್ಲಿ, ನೊವಾ ಮೆಕ್ವಿಕ್ಕರ್ ಅವರ ಸೋದರಳಿಯ ಜೋಸೆಫ್ ಮೆಕ್ವಿಕರ್ (ಕುಟಾಲ್ಗಾಗಿ ಕೆಲಸ ಮಾಡಿದ್ದ) ತನ್ನ ಅತ್ತಿಗೆ, ನರ್ಸರಿ ಶಾಲಾ ಶಿಕ್ಷಕ ಕೇ ಜುಫಲ್ರಿಂದ ಕರೆ ಪಡೆದರು, ಅವರು ಇತ್ತೀಚೆಗೆ ಪತ್ರಿಕೆ ಲೇಖನವನ್ನು ಮಕ್ಕಳನ್ನು ಕಲಾ ಯೋಜನೆಗಳನ್ನು ಹೇಗೆ ರಚಿಸುತ್ತಿದ್ದಾರೆಂದು ವಿವರಿಸಿದರು.
"
"India is also believed to have requested the UK, through diplomatic channels, to expedite the extradition process of Choksi's nephew Nirav Modi and Vijay Mallya.
","ಚೋಕ್ಸಿಯ ಸೋದರಳಿಯ ನೀರವ್ ಮೋದಿ ಮತ್ತು ವಿಜಯ್ ಮಲ್ಯ ಅವರ ಹಸ್ತಾಂತರ ಪ್ರಕ್ರಿಯೆಯನ್ನು ತ್ವರಿತಗೊಳಿಸಲು ಭಾರತವು ರಾಜತಾಂತ್ರಿಕ ಮಾರ್ಗಗಳ ಮೂಲಕ ಯುಕೆಗೆ ವಿನಂತಿಸಿದೆ ಎಂದು ಹೇಳಲಾಗಿದೆ.
"
"It got played at nightclubs and his nephew, who was a trainer at the Bally Total Fitness health club used it in his step aerobic class.
","ಇದು ರಾತ್ರಿಯ ಕ್ಲಬ್ಗಳಲ್ಲಿ ಆಡಲು ಮತ್ತು ಅವರ ಸೋದರಳಿಯ, ಬ್ಯಾಲಿ ಟೋಟಲ್ ಫಿಟ್ನೆಸ್ ಆರೋಗ್ಯ ಕ್ಲಬ್ನಲ್ಲಿ ತರಬೇತುದಾರರಾಗಿದ್ದು, ಅವರ ಹೆಜ್ಜೆಯ ಏರೋಬಿಕ್ ವರ್ಗದಲ್ಲಿ ಇದನ್ನು ಬಳಸಿಕೊಂಡರು.
"
"It reverted to Isabella at her nephew's death in 1213.
","ಇದು 1213 ರಲ್ಲಿ ತನ್ನ ಸೋದರಳಿಯ ಸಾವಿನ ಸಮಯದಲ್ಲಿ ಇಸಾಬೆಲ್ಲಾಗೆ ಹಿಂದಿರುಗಿದಳು.
"
"It was at this point that rioters proposed another candidate for the emperor: Hypatius, nephew of the late Emperor Anastasius I. A political coup was at hand.
","ಈ ಹಂತದಲ್ಲಿ ದಂಗೆಕೋರರು ಚಕ್ರವರ್ತಿಯ ಮತ್ತೊಂದು ಅಭ್ಯರ್ಥಿಯನ್ನು ಪ್ರಸ್ತಾಪಿಸಿದರುಃ ಹೈಪತಿಯಸ್, ಅನಸ್ತಾಸಿಯಾಸ್ I ನ ಕೊನೆಯ ಚಕ್ರವರ್ತಿ ಸೋದರಳಿಯ.
"
"It was named after Ranji's nephew, Kumar Shri Duleepsinhji (1905-59).
","ಇದು ರಣಜಿ ಸೋದರಳಿಯ, ಕುಮಾರ್ ಶ್ರೀ ದುಲೀಪ್ಸಿನ್ಜಿ ೧೯೦೫-೫೯ ನಂತರ ಹೆಸರಿಸಲಾಯಿತು.
"
"Jaswinder Singh - nephew of Gurnam Singh - claimed that he was a witness to Sidhu's crime and was ready to testify in the Supreme Court of India.
","ಗುರ್ನಮ್ ಸಿಂಗ್ ಅವರ ಸೋದರಳಿಯ ಜಸ್ವಿಂದರ್ ಸಿಂಗ್ ಅವರು ಅಪರಾಧಕ್ಕೆ ಸಾಕ್ಷಿಯೆಂದು ಮತ್ತು ಭಾರತದ ಸುಪ್ರೀಂ ಕೋರ್ಟ್ನಲ್ಲಿ ಸಾಕ್ಷಿಯಾಗಲು ಸಿದ್ಧವೆಂದು ಹೇಳಿದರು.
"
"Julia Soaemias joined with her mother, Julia Maesa, in spreading the rumor that the son of Julia Soaemias, Varius Avitus Bassianus, was really the illegitimate son of Caracalla, cousin of Julia Soaemias and nephew of Julia Maesa.
","ಜೂಲಿಯಾ ಸೋಯೆಮಿಯಾಸ್, ವೇರಿಯಸ್ ಅವಿಟಸ್ ಬಸ್ಸಯಾನಸ್ ಅವರ ಮಗ, ಕ್ಯಾರಕಾಲ್ಲದ ಅಕ್ರಮ ಮಗ, ಜೂಲಿಯಾ ಸೋಯೆಮಿಯಾಸ್ ಮತ್ತು ಜುಲಿಯಾ ಮಾಸೆಯ ಸೋದರಳಿಯ ಸೋದರಸಂಬಂಧಿ ಎಂದು ಜೂಲಿಯಾ ಮಾಯೆಸ ಎಂಬಾಕೆಯು ತನ್ನ ತಾಯಿ, ಜೂಲಿಯಾ ಮೆಸಾಳೊಂದಿಗೆ ಸೇರಿಕೊಂಡಳು.
"
"Julian (born A.D. 332), the nephew of the first Christian emperor, Constantine, was trained as a Christian, yet he is known as an apostate because when he became emperor (A.D. 360) he opposed Christianity.
","ಮೊದಲ ಕ್ರೈಸ್ತ ಚಕ್ರವರ್ತಿ, ಕಾನ್ಸ್ಟಂಟೈನ್ ನ ಸೋದರಳಿಯ, ಕ್ರಿಶ್ಚಿಯನ್ ಆಗಿ ತರಬೇತಿ ಪಡೆದ ಜೂಲಿಯನ್ (AD 332 ರಲ್ಲಿ ಜನನ), ಅವರು ಧರ್ಮನಿಷ್ಠೆ ಎಂದು ಕರೆಯಲ್ಪಡುತ್ತಿದ್ದರು, ಏಕೆಂದರೆ ಅವರು ಚಕ್ರವರ್ತಿಯಾಗಿದ್ದಾಗ (ಕ್ರಿ.
"
"King John II (the nephew of Prince Henry the Navigator) negotiated with King Ferdinand and Queen Isabella of Spain to move the line to the west.
","ರಾಜ ಜಾನ್ II (ರಾಜಕುಮಾರ ಹೆನ್ರಿ ದಿ ನ್ಯಾವಿಗೇಟರ್ನ ಸೋದರಳಿಯ) ಸ್ಪೇನ್ ನ ರಾಜ ಫರ್ಡಿನ್ಯಾಂಡ್ ಮತ್ತು ರಾಣಿ ಇಸಾಬೆಲ್ಲಾರೊಂದಿಗೆ ಪಶ್ಚಿಮಕ್ಕೆ ರೇಖೆಯನ್ನು ಸರಿಸುಮಾರಾಗಿ ಸಮಾಲೋಚಿಸಿದರು.
"
"King John II the nephew of Prince Henry the Navigator negotiated with King Ferdinand and Queen Isabella of Spain to move the line to the west.
","ರಾಜ ಜಾನ್ II (ರಾಜಕುಮಾರ ಹೆನ್ರಿ ದಿ ನ್ಯಾವಿಗೇಟರ್ನ ಸೋದರಳಿಯ) ಸ್ಪೇನ್ ನ ರಾಜ ಫರ್ಡಿನ್ಯಾಂಡ್ ಮತ್ತು ರಾಣಿ ಇಸಾಬೆಲ್ಲಾರೊಂದಿಗೆ ಪಶ್ಚಿಮಕ್ಕೆ ರೇಖೆಯನ್ನು ಸರಿಸುಮಾರಾಗಿ ಸಮಾಲೋಚಿಸಿದರು.
"
"King Steve II (the nephew of Prince Henry the Navigator) negotiated with King Ferdinand and Queen Isabella of Spain to move the line towards the west.
","ರಾಜ ಜಾನ್ II (ರಾಜಕುಮಾರ ಹೆನ್ರಿ ದಿ ನ್ಯಾವಿಗೇಟರ್ನ ಸೋದರಳಿಯ) ಸ್ಪೇನ್ ನ ರಾಜ ಫರ್ಡಿನ್ಯಾಂಡ್ ಮತ್ತು ರಾಣಿ ಇಸಾಬೆಲ್ಲಾರೊಂದಿಗೆ ಪಶ್ಚಿಮಕ್ಕೆ ರೇಖೆಯನ್ನು ಸರಿಸುಮಾರಾಗಿ ಸಮಾಲೋಚಿಸಿದರು.
"
"LOS ANGELES (AP) -- A judge has appointed Michael Jackson's nephew to share guardianship responsibilities for the singer's three children.
","ಲಾಸ್ ಏಂಜಲೀಸ್ (ಪಿಟಿಐ): ಖ್ಯಾತ ಪಾಪ್ ಗಾಯಕ ಮೈಕೆಲ್ ಜಾಕ್ಸನ್ ಅವರ ಮೂವರು ಮಕ್ಕಳ ಉಸ್ತುವಾರಿಗೆ ತಾತ್ಕಾಲಿಕ ಪೋಷಕನನ್ನಾಗಿ ಜಾಕ್ಸನ್ ಸೋದರ ಸಂಬಂಧಿ ಟಿಜೆ ಅವರನ್ನು ನ್ಯಾಯಾಲಯ ನೇಮಿಸಿದೆ.
"
"Later, Hangaku Gozen and her nephew, Jo Sukemori, joined in the Kennin Uprising of 1201 which tried to overthrow the new Kamakura Shogunate.
","ನಂತರ, ಹಂಗಕು ಗೊಝೆನ್ ಮತ್ತು ಅವರ ಸೋದರಳಿಯ ಜೋ ಸಕುಮೊರಿ 1201 ರ ಕೆನ್ನಿನ್ ದಂಗೆಯಲ್ಲಿ ಸೇರಿಕೊಂಡರು, ಇದು ಹೊಸ ಕಾಮಕುರಾ ಶೊಗುನೆಟ್ನನ್ನು ಉರುಳಿಸಲು ಪ್ರಯತ್ನಿಸಿತು.
"
"Later, hangaku gozen and her nephew, jo sukemori, joined in the kennin uprising of 1201 which tried to overthrow the new kamakura shogunate.
","ನಂತರ, ಹಂಗಕು ಗೊಝೆನ್ ಮತ್ತು ಅವರ ಸೋದರಳಿಯ ಜೋ ಸಕುಮೊರಿ 1201 ರ ಕೆನ್ನಿನ್ ದಂಗೆಯಲ್ಲಿ ಸೇರಿಕೊಂಡರು, ಇದು ಹೊಸ ಕಾಮಕುರಾ ಶೊಗುನೆಟ್ನನ್ನು ಉರುಳಿಸಲು ಪ್ರಯತ್ನಿಸಿತು.
"
