eng_Latn,ben_Beng
"I saw my grandmother.
","দাদা-দাদি দেখেছি।
"
"I saw the grandmother.
","দাদা-দাদি দেখেছি।
"
"I saw your grandmother.
","দাদা-দাদি দেখেছি।
"
"I spent almost all of my childhood with my grandmother.
","শৈশবে প্রায় পুরোটা সময় পার করেছি আমার দাদার সঙ্গে।
"
"I spent most of my childhood with my grandmother.
","ছোটবেলায় আমার বেশিরভাগ সময়টা কাটত দাদুর সঙ্গে।
"
"I spent the majority of my childhood with my grandmother.
","ছোটবেলায় আমার বেশিরভাগ সময়টা কাটত দাদুর সঙ্গে।
"
"I spoke to your grandmother.
","কথা বলছিলাম তোর নানার সাথে ।
"
"I still live with my grandmother.
","এখনো আমি মায়ের কাছে থাকি দাদু ভাই ।
"
"I suddenly remember my grandmother.
","হঠাৎ করে নাতিটার কথা মনে পড়ে গেলো।
"
"I suddenly thought of my grandmother.
","হঠাৎ করে নাতিটার কথা মনে পড়ে গেলো।
"
"I take my grandmother with me.
","আমার সাথে শাশুড়ী আম্মাকেও নিয়ে গেলাম।
"
"I think your grandmother and granddaddy.
","আমি ভাবছি মামাবাবু আর তোমার শ্রীমান দাদাটির কথা।
"
"I thought I was having lunch at my grandmothers house.
","ভাবছিলাম দুপুরের খাওয়াটা শ্বশুর বাড়িতেই করবো।
"
"I told him about my grandmother's regalia and the deadline for buying it back.
","আমি তাকে আমার দাদীর রেগালিয়া আর কেনার সময়সীমার ব্যাপারটা বললাম।
"
"I told my grandmother what I'd done.
","আমি দাদাকে বললাম, এটা কী করলেন।
"
"I told my grandmother,...
","দাদীমাকে বললাম,
"
"I trust my grandmother.
","দাদাহুজুরের প্রতি আমার আস্থা আছে।
"
"I used to play badminton with those who killed my grandmother.
","যারা আমার ঠাকুমাকে হত্যা করেছিল, তাদের সঙ্গে আমি ব্যাডমিন্টন খেলতাম।
"
"I want my grandmother back.
","আমি নাতিকে ফেরত চাই।
"
"I want my grandmother.
","আমার নাতিই চাই।
"
"I want to be a grandmother!
","আমার বড় মা হতে ইচ্ছে করে!
"
"I was 14 years old when my grandmother died.
","আমার দাদিকে যখন মারা হয়, তখন আমার ১৪ বছর বয়স।
"
"I was 16 when my grandmother died.
","আমার দাদিকে যখন মারা হয়, তখন আমার ১৪ বছর বয়স।
"
"I was a wife, a mother, and now a grandmother.
","আমি ছিলাম একজন কন্যা, একজন স্ত্রী, এরপর এখন একজন মা।
"
"I was grown up with my grandmother.
","আমি দিদিমার কাছে বড় হয়েছি।
"
"I was my grandmother.
","আমি-ই ছিলাম আমার দাদী।
"
"I was raised by two women - my mother and my grandmother.
","আমি বড় হয়েছি দুই কট্টর নারীবাদী- আমার মা আর আমার খালার হাতে।
"
"I was ready to become a grandmother.
","নানি হওয়ার জন্য মুখিয়ে ছিলাম।
"
"I was seated next to the grandmother.
","আমি বড়মার পাশে বসেছিলাম।
"
"I was sitting next to the grandmother.
","অামি দাদির কাছে বসে আছি।
"
"I was talking to her grandmother.
","কথা বলছিলাম তোর নানার সাথে ।
"
"I was the grandmother.
","আমি-ই ছিলাম আমার দাদী।
"
"I was thinking about my grandmother today.
","আজকেই দাদাকে ভাবছিলাম।
"
