eng_Latn,ben_Beng
"I had been suggested this web site via my uncle.
","আমি আমার চাচাতো ভাই এই ওয়েব সাইট পরামর্শ দেওয়া হয়েছিল।
"
"I had been suggested this website by means of my uncle.
","আমি আমার চাচাতো ভাই এই ওয়েব সাইট পরামর্শ দেওয়া হয়েছিল।
"
"I had no brothers, uncles, and no father.
","আমার পরিবারে বাবা,চাচা,দাদা,ভাই কেউ ছিলেন না।
"
"I have 2 uncles.
","আমার দুই চাচা.
"
"I have an uncle that works there.
","আমার আঙ্কেল চাকরি করে ওখানে।
"
"I have an uncle.
","আমার এক চাচা আছেন।
"
"I have been advised this web site from your uncle.
","আমি আমার চাচাতো ভাই এই ওয়েব সাইট পরামর্শ দেওয়া হয়েছিল।
"
"I have been suggested this blog by my own uncle.
","আমি আমার চাচাতো ভাই এই ব্লগ প্রস্তাব করা হয়েছিল।
"
"I have been there spending Christmas upon Christmas being the 'happy clown', the 'fun' uncle to my nephews and niece......
","আমি ক্রিসমাসকে 'হ্যাপি ক্লাউন' বলে ক্রিসমাস কাটিয়ে চলেছি, আমার ভাগ্নে ও ভাগ্নির 'মজা' চাচা ......।
"
"I have heard all about it from my uncle.
","চাচির কাছে সব শুনেছি।
"
"I have heard this story from my uncle.
","আমার এ ঘটনাটি আমার চাচাত বোন এর কাছ থেকে শুনেছি ।
"
"I have heard this story many times from my grandmother, my father and my uncle.
","তোমার কথা মা, দাদা আর সত্যবাবুর কাছে অনেকবার শুনেছি।
"
"I have never seen my uncle.
","চাচাকেও আগে কখনও দেখিনি।
"
"I have no uncle.
","আমারতো কোনো চাচা নেই।
"
"I have no uncles.
","আমারতো কোনো চাচা নেই।
"
"I have spoken to your uncle.
","আপনের চাচার লগে আমার কথা হয়েছে।
"
"I have spoken with my uncle.
","আপনের চাচার লগে আমার কথা হয়েছে।
"
"I have two uncles.
","আমার দুই চাচা.
"
"I have uncles.
","আমার মামুরা আছে।
"
"I haven't got it, uncle!
","আমার আর তর সইছে না, চাচা!
"
"I heard about your uncle.
","চাচাজানের কথা শুনেছি।
"
"I heard from my uncle.
","চাচাজানের কথা শুনেছি।
"
"I hope your uncle wins in the election.
","আশা করি বড় আপা নির্বাচনে জয়লাভ করবেন।
"
"I killed my uncle...
","আমার চাচ্চু কে হত্যা করে. . .
"
"I know you've heard a lot about my uncle.
","আপনার কথা তো অনেক শুনেছি চাচার কাছে।
"
"I know your uncle is.
","তোর চাচীর লগে আমি বুঝছি।
"
"I know your uncle.
","তোর চাচীর লগে আমি বুঝছি।
"
"I know, uncle.
","-জানি চাচা ।
"
"I learned everything from her uncle.
","চাচির কাছে সব শুনেছি।
"
"I lived with my aunt and uncle after my mother died.
","তোমার চাচী মারা যাওয়ার পর নাতিপুতি আর বৌমার সাথে গ্রামে থাকতাম।
"
"I look forward to reading about your uncle.
","আপনার চাচার গল্প পড়ার অপেক্ষায় রইলাম।
"
"I looked at my uncle curiously.
","চোখেমুখে কৌতূহল নিয়ে হা করি তাকিয়ে থাকি চাচার দিকে।
"
"I looked at my uncle.
","চাচীর দিকে চাইলাম।
"
"I looked at the uncle.
","আমি চাচ্চুর দিকে তাকিয়ে রইলাম।
"
"I looked at uncle and aunt.
","চাচা-চাচী আর ডনের দিকে চাইলাম।
"
"I looked to my uncle and aunt.
","চাচা-চাচী আর ডনের দিকে চাইলাম।
"
"I looked to my uncle.
","চাচীর দিকে চাইলাম।
"
"I never saw my uncle.
","চাচাকেও আগে কখনও দেখিনি।
"
"I no longer go to my uncle's.
","চাচার সঙ্গে আর যাব না।
"
"I remember my uncle a lot.
","এখনো চাচীর কথা খুব মনে পরে।
"
"I remember my uncle today.
","চাচাকে আজ খুব মনে পড়ছে।
"
"I said I am your uncle.
","আমি বললাম, আমি সম্পর্কে তোমার চাচা হই।
"
"I said he is my uncle.
","বললাম উনি আমার আঙ্কেল।
"
"I said he was my uncle.
","বললাম উনি আমার আঙ্কেল।
"
"I said to my uncle.
","আমি চাচাকে বললাম
"
"I saw his uncle's picture in the phone.
","রঙ্গনের বাপের ফোনে ছবি দেখছি তার।
"
