eng_Latn,ben_Beng
"I kneeled at my grandfather's feet.
","আমি দাদার পায়ে হাত দিয়ে প্রণাম করলাম।
"
"I knew his grandfather and his father.
","ওর বাবাকে আর দাদাকে শাসিয়েছিলাম।
"
"I know he's a grandfather.
","সে তো আমি জানি দাদা।
"
"I know that he's a grandfather.
","সে তো আমি জানি দাদা।
"
"I know you, grandfather.
","আমিও আপনার মত করেই জেনেছি, দাদা।
"
"I laughed at my grandfather.
","আমি দাদার দিকে তাকিয়ে হাসলাম।
"
"I learned to love the grandfather, too.
","দাদা আমিও ভালোবাসতে শিখেছি।
"
"I like it, grandfather.
","ভালো লেগেছে দাদা।
"
"I listened in on my grandfather's story,
","গল্পখানা মোর দাদার মুখে শোনা,
"
"I listened to my grandfather's.
","দাদার কথা শুনে টলে গেলাম।
"
"I lived on a farm there with my grandfather.
","বস্তির একটি ঘরে ওই দাদার সঙ্গে থাকতাম।
"
"I lived with my grandfather for a while.
","আমি কিছুদিন আমার দাদাজানের সঙ্গে থাকলাম ।
"
"I looked at my grandfather.
","আমি দাদার দিকে তাকিয়ে বললাম।
"
"I looked back at my grandfather.
","দাদার ডাকে ফিরে তাকালাম।
"
"I looked on him as a grandfather.
","ওকে দাদা হিসেবে দেখি।
"
"I looked over at my grandfather.
","আমি দাদার দিকে তাকিয়ে বললাম।
"
"I looked straight into my grandfather's eyes.
","সড়াসরি দাদার চোখে চোখ রাখলাম।
"
"I lost my grandfather today.
","আজ যে তোর দাদাকে হারালাম।
"
"I need to call my grandfather.
","তা বলে দাদাকে দিয়ে আমাকে ফোন করাতে হবে।
"
"I need to take care of my grandfather.
",". . দাদার খেয়াল আমাকে রাখতে হবে.
"
"I never knew my grandfather, either.
","আমারও দাদীকে চেনা হয়নি কখনো।
"
"I never knew my grandfathers either.
","আমারও দাদীকে চেনা হয়নি কখনো।
"
"I never knew you, grandfather,
","আপনাকে চিনতে পারলাম না দাদা।
"
"I never know when my grandfather will be here...
","চাচা-চাচি কবে আসবে আমি কিছু জানি না-
"
"I never sang for my grandfather.
","দাদার কথা গায় মাখলাম না।
"
"I painted the folly grandfather's fur coat in the late 19th century Publisher Louis Prang, who was first in America began to produce colored lithographic greeting cards for Christmas.
","আমি 19 শতকের শেষের দিকে প্রকাশক লুই Prang এ মূর্খ পিতামহের পশম কোট আঁকেন, যিনি প্রথম আমেরিকায় প্রথমটি ক্রিসমাসের জন্য রঙিন লিথোগ্রাফিক অভিবাদন কার্ড তৈরি করতে শুরু করেছিলেন।
"
"I pray for the soul of my grandfather.
","আপনার দাদীর আত্মার জন্যে দোয়া করি।
"
"I really don't understand my grandfather.
","দাদাকে আমি একটুও বুঝি না।
"
"I remember, grandfather.
","মনে আছে দাদা।
"
"I restored my grandfather's photo.
","দাদার ছবিটা আমি আবার বাঁধিয়ে দিয়েছি।
"
"I said to my grandfather...
","দাদাকে বললাম,
"
"I saw my grandfather.
","দাদাকে দেখলি।
"
"I see my grandfather.
","দাদাকে দেখলি।
"
"I see you, grandfather.
","তোমাকে দেখেছি দাদা ।
"
"I see you, my grandfather.
","তোমাকে দেখেছি দাদা ।
"
"I sit next to my grandfather.
","আমি দাদার পাশেই বসে আছি।
"
"I slept in the same room with my grandfather.
","আমি দাদা একই ঘরে একই বি'ছানায় ঘুমোতাম।
"
