eng_Latn,ory_Orya
"Parents can be more involved in their child's education
","ତୁମର ପିତାମାତା ତୁମର ଶିକ୍ଷାରେ ଅଧିକ ଜଡ଼ିତ ହୋଇପାରିବେ
"
"Parents can open an account in the name of a girl child upto the age of 10 years.
","ଏହି ଖାତାକୁ ୧୦ ବର୍ଷ କିମ୍ବା ତାଠାରୁ ଅଧିକ ବର୍ଷର ନାବାଳିକାଙ୍କ ନାମରେ ଖୋଲି ପିତା ମାତା ଚଲାଇ ପାରିବେ ।
"
"Parents cannot give up on their child.
","ନିଜର ପିତାମାତା ମଧ୍ୟ ଶିଶୁକୁ ନିର୍ଯାତନା ଦେଇପାରିବେ ନାହିଁ।
"
"Parents could be more involved in their child's education.
","ତୁମର ପିତାମାତା ତୁମର ଶିକ୍ଷାରେ ଅଧିକ ଜଡ଼ିତ ହୋଇପାରିବେ
"
"Parents have a huge impact on their child's development.
","ଶିଶୁର ସାମଗ୍ରିକ ବିକାଶକୁ ତା'ର ବାପା ମା' ବହୁଳ ଭାବରେ ପ୍ରଭାବିତ କରିଥାନ୍ତି ।
"
"Parents of the child started looking for her.
","ଏହାପରେ ଶିଶୁର ବାପା-ମା' ତା'କୁ ଖୋଜିବା ଆରମ୍ଭ କରିଥିଲେ ।
"
"Parents with more than one child receive additional benefits.
","ଗୋଟିଏ ସନ୍ତାନ ଥିବା ବାପା ମା'ଙ୍କୁ ଆହୁରି ଅଧିକ ସରକାରୀ ସୁବିଧାସୁଯୋଗ ମିଳିବ।
"
"People are calling him a child.
","ଲୋକେ ତାଙ୍କୁ ନାଗକନ୍ୟା ଭାବେ ଡାକୁଛନ୍ତି ।
"
"People flocked to see the child.
","ଶିଶୁଟିକୁ ଦେଖିବା ପାଇଁ ଲୋକଙ୍କ ଭିଡ଼ ଲାଗିଲାଣି।
"
"People having more than two child should not have voting rights.
","ଯେଉଁମାନଙ୍କର ଦୁଇରୁ ଅଧିକ ସନ୍ତାନ ଅଛନ୍ତି, ସେମାନଙ୍କୁ ମତଦାନ ଅଧିକାରରୁ ବଞ୍ଚିତ କରାଯିବା ଉଚିତ
"
"People say that the birth of a child is a miracle.
","ଲୋକମାନେ ଶିଶୁର ବଞ୍ଚିବାକୁ ଏକ ଚମତ୍କାର ବୋଲି କହୁଛନ୍ତି।
"
"Physicians and other health personnel are focused on child health.
","ଡାକ୍ତର ଏବଂ ଅନ୍ୟ କର୍ମଚାରୀମାନେ ଶିଶୁର ସ୍ୱାସ୍ଥ୍ୟ ଉପରେ ନଜର ରଖିଛନ୍ତି।
"
"Picking a name for a child is an important responsibility.
","ସନ୍ତାନର ନାମକରଣ ଗୁରୁତ୍ବପୂର୍ଣ୍ଣ କାର୍ଯ୍ୟ।
"
"Picking up a language is a lot easier with a PC at home for your child.
","ଆପଣଙ୍କ ଶିଶୁ ପାଇଁ ଗୋଟିଏ ପିସି ସହିତ ଘରେ ଭାଷା ଶିଖିବା ବହୁତ ସହଜ ହୋଇଥାଏ।
"
"Place the paper ships on the water and play with the child.
","କବିତାକୁ କାଗଜ ଡଙ୍ଗା କରି ପାଣିରେ ଭସାଇ ଛୁଆଙ୍କ ସାଙ୍ଗରେ ଖେଳିବ ଯାଅ।
"
"Play is a key to a child's learning and development.
","କିନ୍ତୁ ଖେଳ ହେଉଛି ଶିଶୁର ଶିଖିବା ଓ ବିକାଶର ମୂଳ ଚାବି ।
"
"Play is a vital component of a child' s growth and development.
","ଗେଡା ହୋଇଯିବା ଶିଶୁ ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶର ଏକ ଗୁରୁତ୍ବପୂର୍ଣ୍ଣ ସୂଚକ ।
"
"Play is the key to a child's learning and development.
","କିନ୍ତୁ ଖେଳ ହେଉଛି ଶିଶୁର ଶିଖିବା ଓ ବିକାଶର ମୂଳ ଚାବି ।
"
"Play is vital to the development of child's brain.
","ପାଳଙ୍ଗ ଶିଶୁର ମସ୍ତିଷ୍କର ବିକାଶ ପାଇଁ ଅତ୍ୟନ୍ତ ଜରୁରୀ ହୋଇଥାଏ ।
"
"Play is vital to the intellectual development of a child.
","ଏକ ଶିଶୁର ମାନସିକ ବିକାଶରେ ଖେଳନା ପ୍ରମୁଖ ଭୂମିକା ଗ୍ରହଣ କରିଥାଏ।
"
"Play the game with the child.
","ଶିଶୁ ସହିତ ଆଖି ବନ୍ଦ କରି ଖେଳ ଖେଳନ୍ତୁ ।
"
"Pleasant news can come from the child side at the end of the week.
","ସନ୍ତାନ ତରଫରୁ କୌଣସି ଶୁଭ ସମାଚାର ମାସ ଶେଷରେ ମିଳିପାରେ।
"
"Please help me with this child.
","ଦୟାକରି ସେହି ଶିଶୁଟିକୁ ସାହାଯ୍ୟ କରନ୍ତୁ।
"
"Please help the child.
","ଦୟାକରି ସେହି ଶିଶୁଟିକୁ ସାହାଯ୍ୟ କରନ୍ତୁ।
"
"Please help to the child.
","ଦୟାକରି ସେହି ଶିଶୁଟିକୁ ସାହାଯ୍ୟ କରନ୍ତୁ।
"
"Please, help the child.
","ଦୟାକରି ସେହି ଶିଶୁଟିକୁ ସାହାଯ୍ୟ କରନ୍ତୁ।
"
"Plus it forms a special bond between the mother and child.
","ଏହାଦ୍ବାରା ମା' ଏବଂ ଶିଶୁ ମଧ୍ୟରେ ଏକ ବିଶେଷ ସମ୍ପର୍କ ମଧ୍ୟ ବଢିଥାଏ ।
"
"Pneumococcal Vaccine will save 50,000 child deaths annually.
","ଏହି ଟିକା ପ୍ରଦାନ ଫଳରେ ଦେଶରେ ବାର୍ଷିକ 50 ହଜାର ଶିଶୁ ନିମୋନିଆଜନିତ ମୃତ୍ୟୁରୁ ରକ୍ଷା ପାଇପାରିବେ ।
"
"Police are also looking for other parts of the child's body.
","ପୋଲିସ ମୃତ ଯୁବକଙ୍କ ଶରୀରର ଅନ୍ୟ ଅଂଶ ଗୁଡିକୁ ଖୋଜିବା ଆରମ୍ଭ କରିଛି ।
"
"Police are also looking for the child.
","ଏହାସହ ପୋଲିସ ମଧ୍ୟ ଶିଶୁଟିର ସନ୍ଧାନ କରିଛି ।
"
"Police are currently looking for the child's mother.
","ବର୍ତ୍ତମାନ ପୋଲିସ୍ ଉକ୍ତ ସନ୍ତାନହନ୍ତା ମା'କୁ ଖୋଜିବାରେ ଲାଗିଛି ।
"
"Police are now searching for the child's mother.
","ବର୍ତ୍ତମାନ ପୋଲିସ୍ ଉକ୍ତ ସନ୍ତାନହନ୍ତା ମା'କୁ ଖୋଜିବାରେ ଲାଗିଛି ।
"
"Police arrested a woman on a charge of child abuse.
","ଶିଶୁ ଅପହରଣ ଅଭିଯୋଗରେ ପୁଲିସ୍ ଜଣେ ମହିଳାଙ୍କୁ ଅଟକ ରଖି ପଚରାଉଚରା କରିଛି।
"
"Police did not release the name of the accused in order to protect the identity of the child.
","ନାବାଳିକା ଶିଶୁର ପରିଚୟ ପ୍ରକାଶ ନ କରିବାପାଇଁ ଅଭିଯୁକ୍ତର ନାମ ପ୍ରକାଶ କରାଯାଇ ନାହିଁ ବୋଲି ପୁଲିସ କହିଛି।
"
"Police did not say why the child was being taken away.
","ତେବେ ଶିଶୁକୁ କିଏ କାହିଁକି ନେଇ ସେଠାରେ ଛାଡ଼ି ଦେଲା ତାହା ଜଣାପଡ଼ି ନଥିବା ପୁଲିସ କହିଛି।
"
"Police have confirmed that three people have been injured, including one child.
","ସେପଟେ ଘଟଣାରେ ଜଣେ ଶିଶୁଙ୍କ ସମେତ ୩ ଜଣ ଆହତ ହୋଇଥିବା ପୋଲିସ କହିଛି।
"
"Police have not released any details about how the child died.
","ବାଳିକାଟି କିଭଳି ମରିଛି ସେ ବିଷୟରେ ପୁଲିସ କୌଣସି ବିଶେଷ ବିବରଣୀ ଦେଇ ନାହିଁ।
"
"Police have the child's mother and great-grandmother under detention.
","ଶିଶୁର ଜେଜେମାଆ, ଜେଜେବାପା ଓ ବାପାଙ୍କୁ ଅଟକ ରଖି ପଚରାଉଚରା କରୁଛି ପୋଲିସ।
"
"Police removed the child from the room.
","ପୁଲିସ ଘଟଣାସ୍ଥଳରୁ ଶିଶୁଟିକୁ ଉଦ୍ଧାର କରିଛି ।
"
"Police returned the child to his father.
","ପୁଲିସ ଶିଶୁକୁ ଉଦ୍ଧାର କରି ତାଙ୍କ ବାପା, ମା'ଙ୍କୁ ହସ୍ତାନ୍ତର କରିଛି ।
"
"Police said that the child has recovered.
","ଶିଶୁ ପୁତ୍ରକୁ ଉଦ୍ଧାର କରାଯାଇଛି ବୋଲି ପୋଲିସ ସୂଚନା ଦେଇଛି ।
"
"Police said the accused's name is not being released to protect the identity of the child.
","ନାବାଳିକା ଶିଶୁର ପରିଚୟ ପ୍ରକାଶ ନ କରିବାପାଇଁ ଅଭିଯୁକ୍ତର ନାମ ପ୍ରକାଶ କରାଯାଇ ନାହିଁ ବୋଲି ପୁଲିସ କହିଛି।
"
"Police said the child died on December 21.
","ତେବେ ୨ ଡିସେମ୍ବରରେ ନାବାଳିକାଙ୍କୁ ହତ୍ୟା କରାଯାଇଥିବା ପୋଲିସ କହିଛି।
"
"Police said the child's mother was also involved in the fight.
","ଆକ୍ରମଣରେ ଛୋଟୁଙ୍କ ମା' ମଧ୍ୟ ସାମିଲ୍ ଥିବା ପୁଲିସ କହିଛି।
"
"Police say the car was left running with the child inside while his mother was picking up another child from a baby-sitter.
","ପୋଲିସର କହିବା ଅନୁସାରେ ଶିଶୁଟି ଅନ୍ୟ ଶିଶୁଙ୍କ ସହ ଘର ବାହାରେ ବଗିଚାରେ ଖେଳୁଥିବାବେଳେ ଜଣେ ଅଟୋ ଡ୍ରାଇଭର ଶିଶୁଟିକୁ ଅଟୋରେ ବସାଇ ନେଇଯାଇଥିଲା।
"
"Police say the child has been found safe.
","ଶିଶୁ ପୁତ୍ରକୁ ଉଦ୍ଧାର କରାଯାଇଛି ବୋଲି ପୋଲିସ ସୂଚନା ଦେଇଛି ।
"
"Police say the child is between 10 and 16 years old.
","ମୃତ ଶିଶୁମାନଙ୍କର ବୟସ ୧୦ରୁ ୧୪ ହେବ ବୋଲି ପୁଲିସ କହିଛି।
"
"Police suspect the child's mother.
","ଶିଶୁପୁତ୍ରର ମୃତ୍ୟୁକୁ ନେଇ ପୁଲିସ ସନ୍ଦେହ କରିଛି।
"
"Police then brought them before the child welfare committee.
","ଉଦ୍ଧାର କରିବା ପରେ ସେମାନଙ୍କୁ ଶିଶୁ ମଙ୍ଗଳ କମିଟିକୁ ହସ୍ତାନ୍ତର କରିଛି ପୋଲିସ ।
"
"Police were searching for the child's parents.
","ପୋଲିସ ଛୁଆର ମା ବାପାଙ୍କ ସନ୍ଧାନ ଆରମ୍ଭ କରିଥିଲା ।
"
"Poor nutrition in the first two years can slow a child's physical and mental development for the rest of his life.
","ପ୍ରଥମ ଦୁଇ ବର୍ଷରେ ନିକୃଷ୍ଟ ଖାଦ୍ୟ ଖାଇଲେ ଶିଶୁର ଶାରୀରିକ ଓ ମାନସିକ ବିକାଶ ଧୀର ହୋଇଯାଏ ଏବଂ ସାରା ଜୀବନ ପାଇଁ ସହ ଅସୁବିଧାରେ ପଡେ ।
"
"Possession of child pornography is also a criminal offence.
","ଏହାସହ ଚାଇଲ୍ଡ ପୋନୋଗ୍ରାଫୀ ଦେଖିବା ମଧ୍ୟ ଦଣ୍ଡନୀୟ ଅପରାଧ ।
"
"Postnatal depression, or postpartum depression, is a form of clinical depression which can affect both men and women after child birth.
","ପ୍ରସବ ପର ଅବସାଦ (ଇଂରାଜୀ ଭାଷାରେ Postpartum depression ବା PPD) ଅନ୍ୟ ନାମ ପୋଷ୍ଟନାଟାଲ ଡିପ୍ରେସନ (postnatal depression) ଏକ ପ୍ରକାର ମନୋଦଶା ବେମାରୀ (mood disorder) ଯାହା ପ୍ରସବ ପରେ ଦେଖାଯାଏ ଓ ଉଭୟ ପୁରୁଷ ଓ ମହିଳାମାନେ ଆକ୍ରାନ୍ତ ହୁଅନ୍ତି ।
"
"Posttraumatic stress disorder (PTSD) is a mental disorder that can develop after a person is exposed to a traumatic event, such as sexual assault, warfare, traffic collissions, child abuse, or other threats on a person's life.
","ଆଘାତୋତ୍ତର ଚାପ ବେମାରୀ (PTSD) ଏକ ମାନସିକ ବେମାରୀ ଯାହା ଜଣେ ମଣିଷ ଯୌନ ଆକ୍ରମଣ, ଯୁଦ୍ଧ, ଗାଡ଼ି ଧକ୍କା ବା ଅନ୍ୟାନ୍ୟ ଜୀବନ ଆଶଙ୍କା ଥିବା ଘଟଣା ପରେ ବାହାରେ ।
"
"Poverty is a leading cause of child marriage.
","ଅଶିକ୍ଷା ଦାରିଦ୍ର୍ୟ ହିଁ ବାଲ୍ୟ ବିବାହର ବଡ଼ କାରଣ ।
"
"Poverty is the biggest cause of child marriage.
","ଅଶିକ୍ଷା ଦାରିଦ୍ର୍ୟ ହିଁ ବାଲ୍ୟ ବିବାହର ବଡ଼ କାରଣ ।
"
"Poverty is the main cause of child labour.
","ଶିଶୁ ଶ୍ରମିକ ସୃଷ୍ଟି ହେବାର ଗରିବୀ ହେଉଛି ମୁଖ୍ୟ କାରଣ ।
"
"Poverty is the main cause of child marriage.
","ଅଶିକ୍ଷା ଦାରିଦ୍ର୍ୟ ହିଁ ବାଲ୍ୟ ବିବାହର ବଡ଼ କାରଣ ।
"
"Poverty is the main reason for child labor.
","ଶିଶୁ ଶ୍ରମିକ ସୃଷ୍ଟି ହେବାର ଗରିବୀ ହେଉଛି ମୁଖ୍ୟ କାରଣ ।
"
"Poverty is the main reason for child labour.
","ଶିଶୁ ଶ୍ରମିକ ସୃଷ୍ଟି ହେବାର ଗରିବୀ ହେଉଛି ମୁଖ୍ୟ କାରଣ ।
"
"Poverty is the main reason why child labor exists.
","ଶିଶୁ ଶ୍ରମିକ ସୃଷ୍ଟି ହେବାର ଗରିବୀ ହେଉଛି ମୁଖ୍ୟ କାରଣ ।
"
"Poverty is the major cause of child labour.
","ଶିଶୁ ଶ୍ରମିକ ସୃଷ୍ଟି ହେବାର ଗରିବୀ ହେଉଛି ମୁଖ୍ୟ କାରଣ ।
"
"Poverty is the primary cause of child labor.
","ଶିଶୁ ଶ୍ରମିକ ସୃଷ୍ଟି ହେବାର ଗରିବୀ ହେଉଛି ମୁଖ୍ୟ କାରଣ ।
"
"Poverty is the primary cause of child marriage.
","ଅଶିକ୍ଷା ଦାରିଦ୍ର୍ୟ ହିଁ ବାଲ୍ୟ ବିବାହର ବଡ଼ କାରଣ ।
"
"Poverty is the root cause of child marriage.
","ଅଶିକ୍ଷା ଦାରିଦ୍ର୍ୟ ହିଁ ବାଲ୍ୟ ବିବାହର ବଡ଼ କାରଣ ।
"
"PowerStar Pawan Kalyan is expecting his fourth child with his wife Anna Lezhneva.
","ପାୱାର ଷ୍ଟାର ପୱନ କଲ୍ୟାଣ ତୃତୀୟ ପତ୍ନୀ ଆନ୍ନା ଲେଜ୍ନେଭାଙ୍କ ସହ ଏବେ ଭାଇଯାକ ରେ ରହୁଛନ୍ତି ।
"
"Praise the child's successes.
","ଶିଶୁର ସଫଳତାର ପ୍ରଶଂସା କରିବା ।
"
"Pre-school education is very important for a child.
","ପ୍ରାକ୍ - ବିଦ୍ୟାଳୟ ଶିକ୍ଷା ଶିଶୁ ପାଇଁ ଗୁରୁତ୍ବପୂର୍ଣ୍ଣ।
"
"Prevention of child marriage act 2006
","ଶିଶୁ ବିବାହ ପ୍ରତିବନ୍ଧନ ଆଇନ୍, ୨୦୦୬
"
"Previously she served as a child actor.
","ଏହା ପୂର୍ବରୁ ଶିଶୁ କଳାକାର ଭାବେ ସେ ଅଭିନୟ କରିଥିଲେ ।
"
"Priority has been given to the girl child, women and senior citizens.
","ଏହି ଯୋଜନାରେ ଶିଶୁ କନ୍ୟା, ମହିଳା ଏବଂ ବରିଷ୍ଠ ନାଗରିକ ମାନଙ୍କୁ ଅଗ୍ରାଧିକାର ଦିଆଯାଇଛି ।
"
"Priority is given to girl child, women and senior citizens.
","ଏହି ଯୋଜନାରେ ଶିଶୁ କନ୍ୟା, ମହିଳା ଏବଂ ବରିଷ୍ଠ ନାଗରିକମାନଙ୍କୁ ଅଗ୍ରାଧିକାର ଦିଆଯାଇଛି।
"
"Priority is given to girl child, women, and senior citizens.
","ଏହି ଯୋଜନାରେ ଶିଶୁ କନ୍ୟା, ମହିଳା ଏବଂ ବରିଷ୍ଠ ନାଗରିକମାନଙ୍କୁ ଅଗ୍ରାଧିକାର ଦିଆଯାଇଛି।
"
"Problem of child labour in India
","ଆଲୋଚନା ଭାରତରେ ଶିଶୁଶ୍ରମ ସମସ୍ୟା
"
"Problems may arise with the health or education of a child.
","ଶିକ୍ଷା କିମ୍ବା ସନ୍ତାନ ହେତୁକ ଦ୍ୱନ୍ଦ୍ୱର ସମ୍ମୁଖୀନ ହୋଇପାରନ୍ତି।
"
"Problems related to child will get sorted out.
","ସନ୍ତାନ ସନ୍ତତି ଭିତ୍ତିକ ସମସ୍ୟା ଦୂରିଭୂତ ହେବ ।
"
"Prohibition of child marriage Act 2006
","ଶିଶୁ ବିବାହ ପ୍ରତିବନ୍ଧନ ଆଇନ୍, ୨୦୦୬
"
"Prohibition of child marriage act - 2006
","ବାଲ୍ୟ ବିବାହ ନିଷେଧ ଅଧିନିୟମ, ୨୦୦୬ - ଉଇକିପିଡ଼ିଆ
"
"Prohibition of child marriage act, 2006
","ଶିଶୁ ବିବାହ ପ୍ରତିବନ୍ଧନ ଆଇନ୍, ୨୦୦୬
"
"Proof of Date of Birth of the girl child
","କନ୍ୟା ସନ୍ତାନର ଜନ୍ମ ପ୍ରମାଣ ପତ୍ର
"
"Proof of residency and the child's birth certificate are required to register.
","ଗାଁ ଗହଳି ପାଇଁ ଶିଶୁର ଜନ୍ମ ପଂଜିକରଣ ଓ ଜନ୍ମ ସାର୍ଟିଫିକେଟ ଅତ୍ୟନ୍ତ ଆବଶ୍ୟକ ।
"
"Proper food supplementation is necessary to be provided to the child.
","ଶିଶୁର ପୋଷଣସ୍ଥିତି ଠିକ ରଖିବା ପାଇଁ ଶିଶୁକୁ ଅନୂପୁରକ ଖାଦ୍ୟ ଦିଆଯବା ଆବଶ୍ୟକ ।
"
"Provided that a child suffering from disability, as defined in clause (i) of section 2 of the Persons with Disabilities (Equal Opportunities, Protection and Full Participation) Act, 1996 (1 of 1996), shall have the right to pursue free and compulsory elementary education in accordance with the provisions of Chapter V of the said Act.
","ଭିନ୍ନକ୍ଷମ ବ୍ୟକ୍ତିଙ୍କ ନିମିତ୍ତ (ସମାନ ସୁବିଧା ସୁଯୋଗ,ଅଧିକରାର ସୁରକ୍ଷା ଓ ସଂପୂର୍ଣ୍ଣ ସହଯୋଗିତା ପ୍ରଦାନ) ର ଧାରା -୨ (i) ଅନୁଯାୟୀ ଅକ୍ଷମତା ଭୋଗୁଥିବା ଶିଶୁ ଏହି ଆଇନର ପଞ୍ଚମ ଅଧ୍ୟାୟରେ ଥିବା ବ୍ୟବସ୍ଥାମତେ ମାଗଣା ଓ ବାଧ୍ୟତାମୂଳକ ପ୍ରାଥମିକ ଶିକ୍ଷା ପାଇପାରିବେ ।
"
